"time";"prices";"quantities";"retID";"description";"retailer_code";"EAN_code";"category";"subcategory"
2025-02-21;5,01;238;"02-127";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;54,29;18;"02-183";"mleko uht laciate 3,2%1lx12        ";408849;5900820000264;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,51;2783;"01-460";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;5,01;2783;"01-460";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,82;1261;"01-460";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;5,21;751;"02-183";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;2,02;48;"02-127";"mleczko uht 3,5% 0,2l laciate";358963;5900820016296;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;5,32;23;"02-936";"mleko uht barista 3,2% 1l mlekovita";174239;5901062003099;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;5,01;1206;"02-183";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;5,41;45;"02-936";"mleko uht 3,2% 1l zambrowskie";41726;5900820010218;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;54,29;14;"02-127";"mleko uht laciate 3,2%1lx12        ";408849;5900820000264;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;3,71;277;"02-936";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;5,01;1073;"01-460";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;5,71;92;"02-127";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;3,51;277;"02-936";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;5,01;106;"02-936";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,92;1073;"01-460";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;3,42;1244;"01-460";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,82;40;"02-183";"mleko uht d/spien.gost. 3,2%tl 1l lokal";659493;5900691080990;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,92;198;"01-460";"mleko uht barista 3,2% 1l mlekovita";174239;5901062003099;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;3,42;529;"01-460";"mleko uht 3,2% 0,5l wypasione";727081;5900512450063;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;1,92;299;"01-460";"mleczko uht 3,5% 0,2l laciate";358963;5900820016296;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;3,71;243;"02-127";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;5,71;86;"02-936";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;5,01;462;"02-127";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,82;751;"02-183";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,51;462;"02-127";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;3,72;82;"02-936";"mleko uht 3,2% 0,5l wypasione";727081;5900512450063;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;3,72;25;"02-127";"mleko uht 3,2% 0,5l wypasione";727081;5900512450063;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,82;200;"01-460";"mleko uht d/spien.gost. 3,2%tl 1l lokal";659493;5900691080990;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,92;105;"02-183";"mleko uht barista 3,2% 1l mlekovita";174239;5901062003099;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;5,41;751;"02-183";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,92;593;"02-183";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;3,32;529;"01-460";"mleko uht 3,2% 0,5l wypasione";727081;5900512450063;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,21;885;"02-936";"mleko uht 3,2% 1l twoj kubek";190376;5900512320434;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,85;2783;"01-460";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;3,16;593;"02-183";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;3,32;132;"02-183";"mleko uht 3,2% 0,5l wypasione";727081;5900512450063;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,72;2783;"01-460";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;17,21;14;"02-183";"mleczko uht 3,5% 0.2lx12szt łaciate";366272;5900820016944;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;5,82;86;"02-936";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,21;118;"02-127";"mleko uht 3,2% 1l twoj kubek";190376;5900512320434;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,52;395;"02-183";"mleko uht 3,2% 1l zambrowskie";41726;5900820010218;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;1,92;77;"02-183";"mleczko uht 3,5% 0,2l laciate";358963;5900820016296;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,11;2783;"01-460";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,51;433;"02-936";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;5,02;395;"02-183";"mleko uht 3,2% 1l zambrowskie";41726;5900820010218;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;5,82;92;"02-127";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;3,52;82;"02-936";"mleko uht 3,2% 0,5l wypasione";727081;5900512450063;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,21;2862;"02-183";"mleko uht 3,2% 1l twoj kubek";190376;5900512320434;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;3,42;724;"02-183";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,52;660;"01-460";"mleko uht 3,2% 1l zambrowskie";41726;5900820010218;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;17,21;22;"01-460";"mleczko uht 3,5% 0.2lx12szt łaciate";366272;5900820016944;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;5,02;660;"01-460";"mleko uht 3,2% 1l zambrowskie";41726;5900820010218;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;5,41;54;"02-127";"mleko uht 3,2% 1l zambrowskie";41726;5900820010218;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;54,29;36;"01-460";"mleko uht laciate 3,2%1lx12        ";408849;5900820000264;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;3,42;132;"02-183";"mleko uht 3,2% 0,5l wypasione";727081;5900512450063;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;5,01;433;"02-936";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;3,52;25;"02-127";"mleko uht 3,2% 0,5l wypasione";727081;5900512450063;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,12;1073;"01-460";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;4,72;1206;"02-183";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;5,21;1261;"01-460";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;5,71;1261;"01-460";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-02-21;3,52;1073;"01-460";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,71;100;"02-127";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;17,21;23;"01-460";"mleczko uht 3,5% 0.2lx12szt łaciate";366272;5900820016944;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,6;503;"02-183";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,71;123;"02-127";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,72;100;"02-127";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,62;503;"02-183";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,41;123;"02-127";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;2,92;62;"02-127";"mleko uht 3,2% 0,5l wypasione";727081;5900512450063;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,62;514;"01-460";"mleko uht 3,2% 1l zambrowskie";41726;5900820010218;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,39;1452;"02-183";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,01;731;"01-460";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,21;56;"02-183";"mleko uht 3,2% 1l  mp";781527;5904215168799;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;1,92;72;"02-183";"mleczko uht 3,5% 0,2l laciate";358963;5900820016296;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,92;260;"01-460";"mleko uht barista 3,2% 1l mlekovita";174239;5901062003099;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;2,92;534;"01-460";"mleko uht 3,2% 0,5l wypasione";727081;5900512450063;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,51;1452;"02-183";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,36;92;"02-936";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,92;124;"02-183";"mleko uht barista 3,2% 1l mlekovita";174239;5901062003099;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,51;123;"02-127";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,11;3766;"01-460";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,32;38;"02-936";"mleko uht barista 3,2% 1l mlekovita";174239;5901062003099;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,32;60;"02-127";"mleko uht 3,2% 1l zambrowskie";41726;5900820010218;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,81;3766;"01-460";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,01;120;"02-936";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,51;494;"02-127";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,92;503;"02-183";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,01;1452;"02-183";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,42;534;"01-460";"mleko uht 3,2% 0,5l wypasione";727081;5900512450063;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,41;856;"02-183";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,6;124;"02-183";"mleko uht barista 3,2% 1l mlekovita";174239;5901062003099;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,72;92;"02-936";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;54,29;42;"01-460";"mleko uht laciate 3,2%1lx12        ";408849;5900820000264;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,01;325;"02-936";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;54,29;13;"02-127";"mleko uht laciate 3,2%1lx12        ";408849;5900820000264;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,51;3766;"01-460";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,52;134;"02-936";"mleko uht 3,2% 0,5l wypasione";727081;5900512450063;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,21;185;"02-127";"mleko uht 3,2% 1l twoj kubek";190376;5900512320434;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,39;359;"02-183";"mleko uht 3,2% 1l zambrowskie";41726;5900820010218;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,92;1161;"01-460";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,42;133;"02-183";"mleko uht 3,2% 0,5l wypasione";727081;5900512450063;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,01;494;"02-127";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,71;1161;"01-460";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,21;3360;"02-183";"mleko uht 3,2% 1l twoj kubek";190376;5900512320434;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,21;38;"02-936";"mleko uht 3,2% 1l  mp";781527;5904215168799;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,21;950;"02-936";"mleko uht 3,2% 1l twoj kubek";190376;5900512320434;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,36;100;"02-127";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,71;243;"02-936";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;2,92;134;"02-936";"mleko uht 3,2% 0,5l wypasione";727081;5900512450063;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;2,7;756;"02-183";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,32;28;"02-936";"mleko uht 3,2% 1l zambrowskie";41726;5900820010218;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,51;1312;"01-460";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,62;731;"01-460";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,01;148;"02-127";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,82;124;"02-183";"mleko uht barista 3,2% 1l mlekovita";174239;5901062003099;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,51;325;"02-936";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,92;731;"01-460";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,21;62;"02-127";"mleko uht 3,2% 1l  mp";781527;5904215168799;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,16;100;"02-127";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,02;359;"02-183";"mleko uht 3,2% 1l zambrowskie";41726;5900820010218;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;1,92;216;"01-460";"mleczko uht 3,5% 0,2l laciate";358963;5900820016296;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,21;6735;"01-460";"mleko uht 3,2% 1l twoj kubek";190376;5900512320434;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,82;49;"02-183";"mleko uht d/spien.gost. 3,2%tl 1l lokal";659493;5900691080990;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;2,02;67;"02-127";"mleczko uht 3,5% 0,2l laciate";358963;5900820016296;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,01;3766;"01-460";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,21;652;"01-460";"mleko uht 3,2% 1l  mp";781527;5904215168799;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,41;1161;"01-460";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,6;260;"01-460";"mleko uht barista 3,2% 1l mlekovita";174239;5901062003099;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,62;359;"02-183";"mleko uht 3,2% 1l zambrowskie";41726;5900820010218;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,51;243;"02-936";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,36;1161;"01-460";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,82;195;"01-460";"mleko uht d/spien.gost. 3,2%tl 1l lokal";659493;5900691080990;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;54,29;17;"02-183";"mleko uht laciate 3,2%1lx12        ";408849;5900820000264;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,52;62;"02-127";"mleko uht 3,2% 0,5l wypasione";727081;5900512450063;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,51;756;"02-183";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,81;1452;"02-183";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,42;1312;"01-460";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,02;514;"01-460";"mleko uht 3,2% 1l zambrowskie";41726;5900820010218;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,11;1452;"02-183";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;2,92;133;"02-183";"mleko uht 3,2% 0,5l wypasione";727081;5900512450063;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;4,92;856;"02-183";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;5,71;92;"02-936";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,42;756;"02-183";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-03-21;3,41;1312;"01-460";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;4,52;3648;"01-460";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;4,81;114;"02-936";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;5,82;159;"02-936";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;3,51;106;"02-127";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;17,21;22;"01-460";"mleczko uht 3,5% 0,2x12szt łaciate";366272;5900820016944;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;4,72;111;"02-127";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;5,42;82;"02-127";"mleko uht 3,2% 1l zambrowskie";41726;5900820010218;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;3,51;221;"02-936";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;2,67;560;"02-183";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;3,67;225;"02-183";"mleko uht 3,2% 1l zambrowskie";41726;5900820010218;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;5,82;111;"02-127";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;4,82;286;"01-460";"mleko uht 3,2% 1l zambrowskie";41726;5900820010218;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;3,42;577;"01-460";"mleko uht 3,2% 0,5l wypasione";727081;5900512450063;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;17,21;12;"02-183";"mleczko uht 3,5% 0,2x12szt łaciate";366272;5900820016944;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;3,95;560;"02-183";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;4,21;166;"02-127";"mleko uht 3,2% 1l  mp";781527;5904215168799;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;3,72;48;"02-127";"mleko uht 3,2% 0,5l wypasione";727081;5900512450063;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;2,02;53;"02-127";"mleczko uht 3,5% 200ml laciate";358963;5900820016296;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;4,81;560;"02-183";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;4,21;878;"01-460";"mleko uht 3,2% 1l  mp";781527;5904215168799;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;4,21;2493;"02-183";"mleko uht 3,2% 1l twoj kubek";190376;5900512320434;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;3,42;788;"02-183";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;4,21;900;"02-936";"mleko uht 3,2% 1l twoj kubek";190376;5900512320434;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;4,81;3648;"01-460";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;2,76;221;"02-936";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;4,21;296;"02-127";"mleko uht 3,2% 1l twoj kubek";190376;5900512320434;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;5,42;159;"02-936";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;3,52;221;"02-936";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;3,42;1069;"01-460";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;4,72;599;"01-460";"mleko uht 3,2% 1l wypasione";645792;5900512320359;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;3,52;106;"02-127";"mleko uht 3,2% 0,5l laciate";153712;5900820000066;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;5,22;82;"02-127";"mleko uht 3,2% 1l zambrowskie";41726;5900820010218;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;3,67;127;"02-183";"mleko uht barista 3,2% 1l mlekovita";174239;5901062003099;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;5,51;1285;"01-460";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;4,92;159;"02-936";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;4,72;764;"02-183";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;18,41;13;"02-936";"mleczko uht 3,5% 0,2x12szt łaciate";366272;5900820016944;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;3,72;83;"02-936";"mleko uht 3,2% 0,5l wypasione";727081;5900512450063;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;51,89;34;"01-460";"mleko uht laciate 3,2%1lx12        ";408849;5900820000264;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;4,51;3648;"01-460";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;5,02;286;"01-460";"mleko uht 3,2% 1l zambrowskie";41726;5900820010218;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;3,11;192;"02-936";"mleko uht 3,2% 1l  mp";781527;5904215168799;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;5,02;764;"02-183";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;51,89;21;"02-183";"mleko uht laciate 3,2%1lx12        ";408849;5900820000264;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;4,52;2158;"02-183";"mleko uht 3,2% 1l laciate";997334;5900820000011;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;4,72;1285;"01-460";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;5,02;225;"02-183";"mleko uht 3,2% 1l zambrowskie";41726;5900820010218;"FULL-FAT MILK";"full-fat UHT milk"
2025-04-21;5,41;1285;"01-460";"mleko uht junior 3,8% 1l laciate";128412;5900820012519;"FULL-FAT MILK";"full-fat UHT milk"
